timestamp,sensor_id,plant_type,location,temperature_c,soil_moisture,light_level,pump_active
2023-07-10 11:00:00,,Snake Plant,Office,23.59,29.94,1300.91,1
2023-07-10 12:00:00,,Snake Plant,Office,24.11,30.87,1317.93,1
2023-07-10 13:00:00,,Snake Plant,Office,24.9,28.79,1308.31,1
2023-07-10 14:00:00,,Snake Plant,Office,24.66,29.38,1376.93,1
2023-07-10 15:00:00,,Snake Plant,Office,25.65,33.06,1244.44,1
2023-07-10 16:00:00,,Snake Plant,Office,24.24,32.33,1274.98,1
2023-07-10 17:00:00,,Snake Plant,Office,23.31,34.67,1185.81,1
2023-07-10 18:00:00,,Snake Plant,Office,22.93,37.64,1108.46,0
2023-07-10 19:00:00,,Snake Plant,Office,21.26,36.49,922.47,0
2023-07-10 20:00:00,,Snake Plant,Office,19.43,37.04,832.1,0
2023-07-10 21:00:00,,Snake Plant,Office,19.06,39.22,662.6,0
2023-07-10 22:00:00,,Snake Plant,Office,17.32,41.23,572.58,0
2023-07-10 23:00:00,,Snake Plant,Office,16.02,43.06,429.39,0
2023-07-11 00:00:00,,Snake Plant,Office,15.51,59.73,233.05,0
2023-07-11 01:00:00,,Snake Plant,Office,14.67,51.99,216.66,0
2023-07-11 02:00:00,,Snake Plant,Office,14.56,53.17,433.61,0
2023-07-11 03:00:00,,Snake Plant,Office,14.94,52.75,375.03,0
2023-07-11 04:00:00,,Snake Plant,Office,16.08,52.96,616.01,0
2023-07-11 05:00:00,,Snake Plant,Office,17.88,42.86,648.78,0
2023-07-11 06:00:00,,Snake Plant,Office,17.66,41.48,734.0,0
2023-07-11 07:00:00,,Snake Plant,Office,18.78,43.2,957.28,0
2023-07-11 08:00:00,,Snake Plant,Office,19.17,40.74,1068.66,0
2023-07-11 09:00:00,,Snake Plant,Office,20.33,39.67,1146.64,0
2023-07-11 10:00:00,,Snake Plant,Office,22.44,32.6,1202.09,1
2023-07-11 11:00:00,,Snake Plant,Office,23.73,36.07,1281.89,0
2023-07-11 12:00:00,,Snake Plant,Office,24.29,34.04,1423.6,1
2023-07-11 13:00:00,,Snake Plant,Office,24.72,,1427.11,0
2023-07-11 14:00:00,,Snake Plant,Office,25.0,30.32,1366.5,1
2023-07-11 15:00:00,,Snake Plant,Office,24.98,32.1,1378.96,1
2023-07-11 16:00:00,,Snake Plant,Office,24.7,26.59,1295.36,1
2023-07-11 17:00:00,,Snake Plant,Office,23.34,37.51,1149.0,0
2023-07-11 18:00:00,,Snake Plant,Office,22.67,33.89,1105.82,1
2023-07-11 19:00:00,,Snake Plant,Office,19.94,36.49,874.58,0
2023-07-11 20:00:00,,Snake Plant,Office,20.77,36.34,804.43,0
2023-07-11 21:00:00,,Snake Plant,Office,19.36,40.02,722.29,0
2023-07-11 22:00:00,,Snake Plant,Office,18.33,45.84,565.12,0
2023-07-11 23:00:00,,Snake Plant,Office,16.03,43.06,393.22,0
2023-07-12 00:00:00,,Snake Plant,Office,15.63,60.17,313.7,0
2023-07-12 01:00:00,,Snake Plant,Office,15.92,59.92,298.51,0
2023-07-12 02:00:00,,Snake Plant,Office,14.76,49.68,310.8,0
2023-07-12 03:00:00,,Snake Plant,Office,15.84,47.34,337.89,0
2023-07-12 04:00:00,,Snake Plant,Office,16.07,47.47,548.84,0
2023-07-12 05:00:00,,Snake Plant,Office,16.1,38.72,624.16,0
2023-07-12 06:00:00,,Snake Plant,Office,17.57,42.13,754.33,0
2023-07-12 07:00:00,,Snake Plant,Office,18.31,41.11,944.59,0
2023-07-12 08:00:00,,Snake Plant,Office,19.85,41.53,1058.89,0
2023-07-12 09:00:00,,Snake Plant,Office,21.6,,1108.17,0
2023-07-12 10:00:00,,Snake Plant,Office,22.48,31.44,1285.45,1
2023-07-12 11:00:00,,Snake Plant,Office,23.52,32.19,1315.4,1
2023-07-12 12:00:00,,Snake Plant,Office,24.69,36.2,1390.04,0
2023-07-12 13:00:00,,Snake Plant,Office,24.69,30.82,1421.55,1
2023-07-12 14:00:00,,Snake Plant,Office,24.97,28.85,1348.31,1
2023-07-12 15:00:00,,Snake Plant,Office,25.89,23.98,1389.47,1
2023-07-12 16:00:00,,Snake Plant,Office,24.05,29.15,1178.5,1
2023-07-12 17:00:00,,Snake Plant,Office,22.96,28.03,1177.09,1
2023-07-12 18:00:00,,Snake Plant,Office,22.54,38.76,1039.58,0
2023-07-12 19:00:00,,Snake Plant,Office,21.13,31.13,1032.78,1
2023-07-12 20:00:00,,Snake Plant,Office,19.3,37.36,789.88,0
2023-07-12 21:00:00,,Snake Plant,Office,19.18,38.1,705.94,0
2023-07-12 22:00:00,,Snake Plant,Office,17.15,39.0,485.65,0
2023-07-12 23:00:00,,Snake Plant,Office,16.2,45.21,449.23,0
2023-07-13 00:00:00,,Snake Plant,Office,15.53,55.15,224.19,0
2023-07-13 01:00:00,,Snake Plant,Office,14.42,52.86,309.2,0
2023-07-13 02:00:00,,Snake Plant,Office,15.05,51.74,332.62,0
2023-07-13 03:00:00,,Snake Plant,Office,14.86,43.95,386.16,0
2023-07-13 04:00:00,,Snake Plant,Office,15.75,51.34,557.62,0
2023-07-13 05:00:00,,Snake Plant,Office,16.2,40.28,705.37,0
2023-07-13 06:00:00,,Snake Plant,Office,17.62,40.53,822.02,0
2023-07-13 07:00:00,,Snake Plant,Office,18.18,39.39,975.82,0
2023-07-13 08:00:00,,Snake Plant,Office,19.76,45.45,1062.43,0
2023-07-13 09:00:00,,Snake Plant,Office,21.87,36.81,1232.22,0
2023-07-13 10:00:00,,Snake Plant,Office,22.58,32.08,1149.29,1
2023-07-13 11:00:00,,Snake Plant,Office,22.96,32.71,1241.54,1
2023-07-13 12:00:00,,Snake Plant,Office,24.74,25.98,1336.79,1
2023-07-13 13:00:00,,Snake Plant,Office,24.39,28.17,1392.01,1
2023-07-13 14:00:00,,Snake Plant,Office,25.17,27.4,1441.97,1
2023-07-13 15:00:00,,Snake Plant,Office,24.66,33.84,1384.84,1
2023-07-13 16:00:00,,Snake Plant,Office,23.86,33.67,1255.45,1
2023-07-13 17:00:00,,Snake Plant,Office,23.68,28.17,1265.72,1
2023-07-13 18:00:00,,Snake Plant,Office,22.44,35.37,979.47,0
2023-07-13 19:00:00,,Snake Plant,Office,20.98,31.62,896.8,1
2023-07-13 20:00:00,,Snake Plant,Office,19.77,42.82,831.38,0
2023-07-13 21:00:00,,Snake Plant,Office,18.94,38.57,639.27,0
2023-07-13 22:00:00,,Snake Plant,Office,16.74,39.37,548.77,0
2023-07-13 23:00:00,,Snake Plant,Office,16.39,47.31,469.8,0
2023-07-14 00:00:00,,Snake Plant,Office,15.66,60.18,302.34,0
2023-07-14 01:00:00,,Snake Plant,Office,14.79,53.92,253.74,0
2023-07-14 02:00:00,,Snake Plant,Office,15.63,56.2,307.36,0
2023-07-14 03:00:00,,Snake Plant,Office,15.55,40.37,413.27,0
2023-07-14 04:00:00,,Snake Plant,Office,15.82,43.38,542.36,0
2023-07-14 05:00:00,,Snake Plant,Office,16.81,46.43,713.82,0
2023-07-14 06:00:00,,Snake Plant,Office,17.29,45.12,805.38,0
2023-07-14 07:00:00,,Snake Plant,Office,19.81,28.15,937.5,1
2023-07-14 08:00:00,,Snake Plant,Office,20.62,36.19,1040.41,0
2023-07-14 09:00:00,,Snake Plant,Office,21.6,32.45,1096.12,1
2023-07-14 10:00:00,,Snake Plant,Office,22.67,31.07,1229.75,1
2023-07-14 11:00:00,,Snake Plant,Office,23.28,37.12,1352.57,0
2023-07-14 12:00:00,,Snake Plant,Office,23.31,34.79,1302.34,1
2023-07-14 13:00:00,,Snake Plant,Office,25.29,29.89,1376.01,1
2023-07-14 14:00:00,,Snake Plant,Office,26.09,25.42,1385.28,1
2023-07-14 15:00:00,,Snake Plant,Office,25.36,33.92,1380.0,1
2023-07-14 16:00:00,,Snake Plant,Office,23.84,31.86,1279.74,1
2023-07-14 17:00:00,,Snake Plant,Office,23.45,30.68,1241.02,1
2023-07-14 18:00:00,,Snake Plant,Office,21.83,36.08,1229.2,0
2023-07-14 19:00:00,,Snake Plant,Office,21.09,30.34,880.71,1
2023-07-14 20:00:00,,Snake Plant,Office,19.49,38.5,856.08,0
2023-07-14 21:00:00,,Snake Plant,Office,18.45,39.39,752.41,0
2023-07-14 22:00:00,,Snake Plant,Office,17.46,39.2,581.49,0
2023-07-14 23:00:00,,Snake Plant,Office,15.73,43.37,478.8,0
2023-07-15 00:00:00,,Snake Plant,Office,15.48,60.32,338.04,0
2023-07-15 01:00:00,,Snake Plant,Office,14.74,54.53,316.2,0
2023-07-15 02:00:00,,Snake Plant,Office,15.69,55.7,280.7,0
2023-07-15 03:00:00,,Snake Plant,Office,14.85,49.97,330.59,0
2023-07-15 04:00:00,,Snake Plant,Office,16.78,50.34,583.79,0
2023-07-15 05:00:00,,Snake Plant,Office,16.37,48.99,718.12,0
2023-07-15 06:00:00,,Snake Plant,Office,17.26,44.48,841.57,0
2023-07-15 07:00:00,,Snake Plant,Office,17.99,37.72,1029.09,0
2023-07-15 08:00:00,,Snake Plant,Office,19.87,34.97,1072.43,1
2023-07-15 09:00:00,,Snake Plant,Office,21.2,33.08,1216.12,1
2023-07-15 10:00:00,,Snake Plant,Office,22.25,38.79,1359.48,0
2023-07-15 11:00:00,,Snake Plant,Office,23.46,32.86,1328.41,1
2023-07-15 12:00:00,,Snake Plant,Office,24.27,33.86,1392.46,1
2023-07-15 13:00:00,,Snake Plant,Office,24.34,31.73,1332.36,1
2023-07-15 14:00:00,,Snake Plant,Office,24.91,26.87,1514.14,1
2023-07-15 15:00:00,,Snake Plant,Office,24.64,33.0,1356.38,1
2023-07-15 16:00:00,,Snake Plant,Office,24.97,34.13,1290.54,1
2023-07-15 17:00:00,,Snake Plant,Office,23.51,31.24,1129.57,1
2023-07-15 18:00:00,,Snake Plant,Office,22.2,33.02,994.15,1
2023-07-15 19:00:00,,Snake Plant,Office,21.58,40.74,952.66,0
2023-07-15 20:00:00,,Snake Plant,Office,20.12,30.51,812.48,1
2023-07-15 21:00:00,,Snake Plant,Office,18.61,35.98,656.2,0
2023-07-15 22:00:00,,Snake Plant,Office,17.04,43.39,544.76,0
2023-07-15 23:00:00,,Snake Plant,Office,16.53,49.97,353.0,0
2023-07-16 00:00:00,,Snake Plant,Office,15.86,57.74,234.84,0
2023-07-16 01:00:00,,Snake Plant,Office,14.75,58.27,304.21,0
2023-07-16 02:00:00,,Snake Plant,Office,15.08,56.31,342.59,0
2023-07-16 03:00:00,,Snake Plant,Office,15.85,56.37,307.66,0
2023-07-16 04:00:00,,Snake Plant,Office,14.82,50.44,532.35,0
2023-07-16 05:00:00,,Snake Plant,Office,16.18,44.49,681.24,0
2023-07-16 06:00:00,,Snake Plant,Office,17.55,44.94,814.36,0
2023-07-16 07:00:00,,Snake Plant,Office,19.01,42.2,931.89,0
2023-07-16 08:00:00,,Snake Plant,Office,19.55,37.37,1022.01,0
2023-07-16 09:00:00,,Snake Plant,Office,21.15,36.07,1181.62,0
2023-07-16 10:00:00,,Snake Plant,Office,22.6,38.21,1229.32,0
2023-07-16 11:00:00,,Snake Plant,Office,23.63,34.71,1298.02,1
2023-07-16 12:00:00,,Snake Plant,Office,25.43,33.15,1297.18,1
2023-07-16 13:00:00,,Snake Plant,Office,24.39,27.94,1368.76,1
2023-07-16 14:00:00,,Snake Plant,Office,25.37,35.82,1341.74,0
2023-07-16 15:00:00,,Snake Plant,Office,25.06,34.28,1285.34,1
2023-07-16 16:00:00,,Snake Plant,Office,24.14,30.27,1208.66,1
2023-07-16 17:00:00,,Snake Plant,Office,23.21,34.37,1144.37,1
2023-07-16 18:00:00,,Snake Plant,Office,22.21,30.06,1171.05,1
2023-07-16 19:00:00,,Snake Plant,Office,21.13,41.65,931.89,0
2023-07-16 20:00:00,,Snake Plant,Office,19.34,34.91,820.85,1
2023-07-16 21:00:00,,Snake Plant,Office,19.34,39.75,617.93,0
2023-07-16 22:00:00,,Snake Plant,Office,17.22,46.06,566.44,0
2023-07-16 23:00:00,,Snake Plant,Office,17.72,50.64,403.32,0
2023-07-17 00:00:00,,Snake Plant,Office,15.54,55.55,267.45,0
2023-07-17 01:00:00,,Snake Plant,Office,15.17,56.2,288.65,0
2023-07-17 02:00:00,,Snake Plant,Office,15.24,56.75,284.53,0
2023-07-17 03:00:00,,Snake Plant,Office,15.05,48.61,436.01,0
2023-07-17 04:00:00,,Snake Plant,Office,15.16,48.05,523.47,0
2023-07-17 05:00:00,,Snake Plant,Office,16.02,46.24,594.35,0
2023-07-17 06:00:00,,Snake Plant,Office,18.19,47.14,831.93,0
2023-07-17 07:00:00,,Snake Plant,Office,18.55,37.76,865.41,0
2023-07-17 08:00:00,,Snake Plant,Office,20.0,43.31,1063.37,0
2023-07-17 09:00:00,,Snake Plant,Office,21.33,34.22,1233.04,1
2023-07-17 10:00:00,,Snake Plant,Office,22.34,33.97,1295.45,1
2023-07-17 11:00:00,,Snake Plant,Office,23.36,32.26,1448.0,1
2023-07-17 12:00:00,,Snake Plant,Office,24.91,32.27,1431.36,1
2023-07-17 13:00:00,,Snake Plant,Office,23.65,34.93,1400.91,1
2023-07-17 14:00:00,,Snake Plant,Office,25.26,32.28,1348.93,1
2023-07-17 15:00:00,,Snake Plant,Office,24.76,31.28,1360.87,1
2023-07-17 16:00:00,,Snake Plant,Office,23.84,33.34,1156.31,1
2023-07-17 17:00:00,,Snake Plant,Office,22.73,32.08,1205.58,1
2023-07-17 18:00:00,,Snake Plant,Office,22.78,33.63,1025.35,1
2023-07-17 19:00:00,,Snake Plant,Office,22.26,35.56,940.31,0
2023-07-17 20:00:00,,Snake Plant,Office,19.9,41.03,778.19,0
2023-07-17 21:00:00,,Snake Plant,Office,18.51,47.87,628.38,0
2023-07-17 22:00:00,,Snake Plant,Office,17.71,47.79,468.6,0
2023-07-17 23:00:00,,Snake Plant,Office,16.23,45.62,454.99,0
2023-07-18 00:00:00,,Snake Plant,Office,15.59,55.19,214.44,0
2023-07-18 01:00:00,,Snake Plant,Office,15.52,53.04,338.64,0
2023-07-18 02:00:00,,Snake Plant,Office,15.35,53.39,382.0,0
2023-07-18 03:00:00,,Snake Plant,Office,15.49,46.14,391.68,0
2023-07-18 04:00:00,,Snake Plant,Office,15.53,50.72,615.44,0
2023-07-18 05:00:00,,Snake Plant,Office,17.1,46.26,609.71,0
2023-07-18 06:00:00,,Snake Plant,Office,17.19,39.73,880.85,0
2023-07-18 07:00:00,,Snake Plant,Office,18.83,33.23,835.0,1
2023-07-18 08:00:00,,Snake Plant,Office,19.89,34.15,1072.68,1
2023-07-18 09:00:00,,Snake Plant,Office,21.58,37.94,1167.21,0
2023-07-18 10:00:00,,Snake Plant,Office,21.91,34.37,1272.51,1
2023-07-18 11:00:00,,Snake Plant,Office,23.93,31.57,1423.78,1
2023-07-18 12:00:00,,Snake Plant,Office,24.76,34.08,1404.21,1
2023-07-18 13:00:00,,Snake Plant,Office,24.8,30.08,1459.68,1
2023-07-18 14:00:00,,Snake Plant,Office,25.45,26.16,1406.13,1
2023-07-18 15:00:00,,Snake Plant,Office,23.99,33.86,1382.14,1
2023-07-18 16:00:00,,Snake Plant,Office,24.49,32.18,1370.96,1
2023-07-18 17:00:00,,Snake Plant,Office,23.79,34.44,1184.18,1
2023-07-18 18:00:00,,Snake Plant,Office,22.44,36.95,1058.6,0
2023-07-18 19:00:00,,Snake Plant,Office,21.24,40.75,874.49,0
2023-07-18 20:00:00,,Snake Plant,Office,19.71,39.88,727.84,0
2023-07-18 21:00:00,,Snake Plant,Office,19.58,40.59,699.67,0
2023-07-18 22:00:00,,Snake Plant,Office,17.7,41.09,534.08,0
2023-07-18 23:00:00,,Snake Plant,Office,17.02,46.86,454.24,0
2023-07-19 00:00:00,,Snake Plant,Office,15.74,58.72,199.57,0
2023-07-19 01:00:00,,Snake Plant,Office,15.1,65.03,240.55,0
2023-07-19 02:00:00,,Snake Plant,Office,15.45,52.45,308.34,0
2023-07-19 03:00:00,,Snake Plant,Office,14.39,50.8,394.06,0
2023-07-19 04:00:00,,Snake Plant,Office,15.55,42.83,613.58,0
2023-07-19 05:00:00,,Snake Plant,Office,16.53,50.79,710.73,0
2023-07-19 06:00:00,,Snake Plant,Office,17.15,41.33,795.03,0
2023-07-19 07:00:00,,Snake Plant,Office,19.15,41.52,960.54,0
2023-07-19 08:00:00,,Snake Plant,Office,19.81,38.46,1035.46,0
2023-07-19 09:00:00,,Snake Plant,Office,21.78,32.09,1109.33,1
2023-07-19 10:00:00,,Snake Plant,Office,22.79,34.45,1319.88,1
2023-07-19 11:00:00,,Snake Plant,Office,23.35,30.22,1419.01,1
2023-07-19 12:00:00,,Snake Plant,Office,24.66,35.17,1367.79,0
2023-07-19 13:00:00,,Snake Plant,Office,24.46,34.69,1447.8,1
2023-07-19 14:00:00,,Snake Plant,Office,24.42,30.11,1416.42,1
2023-07-19 15:00:00,,Snake Plant,Office,25.17,24.94,1305.07,1
2023-07-19 16:00:00,,Snake Plant,Office,24.12,31.06,1272.26,1
2023-07-19 17:00:00,,Snake Plant,Office,23.28,36.6,1218.98,0
2023-07-19 18:00:00,,Snake Plant,Office,23.09,36.07,1085.16,0
2023-07-19 19:00:00,,Snake Plant,Office,20.86,37.39,932.03,0
2023-07-19 20:00:00,,Snake Plant,Office,20.38,39.89,804.24,0
2023-07-19 21:00:00,,Snake Plant,Office,18.57,41.51,670.55,0
2023-07-19 22:00:00,,Snake Plant,Office,17.63,40.48,552.93,0
2023-07-19 23:00:00,,Snake Plant,Office,15.92,46.55,442.7,0
2023-07-20 00:00:00,,Snake Plant,Office,15.05,61.02,190.71,0
2023-07-20 01:00:00,,Snake Plant,Office,14.9,59.89,191.94,0
2023-07-20 02:00:00,,Snake Plant,Office,15.3,55.02,295.57,0
2023-07-20 03:00:00,,Snake Plant,Office,15.39,49.1,388.83,0
2023-07-20 04:00:00,,Snake Plant,Office,15.73,44.98,633.12,0
2023-07-20 05:00:00,,Snake Plant,Office,16.39,45.36,633.33,0
2023-07-20 06:00:00,,Snake Plant,Office,17.57,42.51,814.8,0
2023-07-20 07:00:00,,Snake Plant,Office,18.94,40.47,997.11,0
2023-07-20 08:00:00,,Snake Plant,Office,19.58,37.73,1113.23,0
2023-07-20 09:00:00,,Snake Plant,Office,21.53,34.78,1157.44,1
2023-07-20 10:00:00,,Snake Plant,Office,21.89,33.02,1161.28,1
2023-07-20 11:00:00,,Snake Plant,Office,24.4,33.62,1362.03,1
2023-07-20 12:00:00,,Snake Plant,Office,24.27,33.35,1369.84,1
2023-07-20 13:00:00,,Snake Plant,Office,24.27,32.67,1502.28,1
2023-07-20 14:00:00,,Snake Plant,Office,25.15,31.66,1379.13,1
2023-07-20 15:00:00,,Snake Plant,Office,24.34,30.0,1348.59,1
2023-07-20 16:00:00,,Snake Plant,Office,23.95,33.92,1297.34,1
2023-07-20 17:00:00,,Snake Plant,Office,23.42,32.41,1188.2,1
2023-07-20 18:00:00,,Snake Plant,Office,22.72,36.8,974.57,0
2023-07-20 19:00:00,,Snake Plant,Office,20.75,32.58,927.32,1
2023-07-20 20:00:00,,Snake Plant,Office,20.32,38.29,749.78,0
2023-07-20 21:00:00,,Snake Plant,Office,18.52,40.12,675.33,0
2023-07-20 22:00:00,,Snake Plant,Office,17.01,49.26,490.24,0
2023-07-20 23:00:00,,Snake Plant,Office,17.17,44.4,518.0,0
2023-07-21 00:00:00,,Snake Plant,Office,15.84,58.68,205.09,0
2023-07-21 01:00:00,,Snake Plant,Office,15.29,52.78,198.88,0
2023-07-21 02:00:00,,Snake Plant,Office,14.73,51.85,272.75,0
,,Snake Plant,Office,,,,0
2023-07-21 04:00:00,,Snake Plant,Office,15.56,42.69,573.02,0
2023-07-21 05:00:00,,Snake Plant,Office,16.73,43.41,741.14,0
2023-07-21 06:00:00,,Snake Plant,Office,18.24,39.3,840.87,0
2023-07-21 07:00:00,,Snake Plant,Office,19.02,38.8,922.35,0
2023-07-21 08:00:00,,Snake Plant,Office,20.68,42.51,1049.06,0
2023-07-21 09:00:00,,Snake Plant,Office,22.06,40.39,1151.85,0
2023-07-21 10:00:00,,Snake Plant,Office,22.95,,1268.13,0
2023-07-21 11:00:00,,Snake Plant,Office,23.77,36.6,1289.37,0
2023-07-21 12:00:00,,Snake Plant,Office,24.58,35.34,1329.22,0
2023-07-21 13:00:00,,Snake Plant,Office,25.34,34.67,1393.66,1
2023-07-21 14:00:00,,Snake Plant,Office,24.86,39.08,1394.87,0
2023-07-21 15:00:00,,Snake Plant,Office,24.46,30.73,1333.46,1
2023-07-21 16:00:00,,Snake Plant,Office,23.89,29.87,1336.37,1
2023-07-21 17:00:00,,Snake Plant,Office,24.17,30.5,1179.87,1
2023-07-21 18:00:00,,Snake Plant,Office,22.37,33.99,990.99,1
2023-07-21 19:00:00,,Snake Plant,Office,21.96,30.2,926.06,1
2023-07-21 20:00:00,,Snake Plant,Office,21.77,40.72,765.47,0
2023-07-21 21:00:00,,Snake Plant,Office,18.31,39.4,525.36,0
2023-07-21 22:00:00,,Snake Plant,Office,17.47,42.68,526.19,0
2023-07-21 23:00:00,,Snake Plant,Office,16.38,46.83,381.22,0
2023-07-22 00:00:00,,Snake Plant,Office,15.53,56.02,225.64,0
2023-07-22 01:00:00,,Snake Plant,Office,14.65,60.77,292.84,0
2023-07-22 02:00:00,,Snake Plant,Office,14.71,56.31,284.45,0
2023-07-22 03:00:00,,Snake Plant,Office,15.71,46.61,321.43,0
2023-07-22 04:00:00,,Snake Plant,Office,15.81,45.64,611.02,0
2023-07-22 05:00:00,,Snake Plant,Office,16.12,45.51,583.28,0
2023-07-22 06:00:00,,Snake Plant,Office,18.23,40.17,724.01,0
2023-07-22 07:00:00,,Snake Plant,Office,18.88,41.34,970.7,0
2023-07-22 08:00:00,,Snake Plant,Office,18.98,34.71,1037.48,1
2023-07-22 09:00:00,,Snake Plant,Office,21.83,39.81,1188.86,0
2023-07-22 10:00:00,,Snake Plant,Office,22.15,31.73,1290.77,1
2023-07-22 11:00:00,,Snake Plant,Office,23.6,31.39,1304.13,1
2023-07-22 12:00:00,,Snake Plant,Office,24.48,28.85,1371.16,1
2023-07-22 13:00:00,,Snake Plant,Office,26.12,33.61,1408.72,1
2023-07-22 14:00:00,,Snake Plant,Office,25.26,27.99,1244.77,1
2023-07-22 15:00:00,,Snake Plant,Office,24.87,33.71,1373.64,1
2023-07-22 16:00:00,,Snake Plant,Office,24.63,32.39,1323.9,1
2023-07-22 17:00:00,,Snake Plant,Office,23.4,34.53,1229.97,1
2023-07-22 18:00:00,,Snake Plant,Office,22.31,34.27,1013.04,1
2023-07-22 19:00:00,,Snake Plant,Office,20.87,38.75,927.74,0
2023-07-22 20:00:00,,Snake Plant,Office,19.64,39.56,812.22,0
2023-07-22 21:00:00,,Snake Plant,Office,18.93,42.73,652.46,0
2023-07-22 22:00:00,,Snake Plant,Office,18.19,48.42,524.5,0
2023-07-22 23:00:00,,Snake Plant,Office,16.82,45.22,406.54,0
2023-07-23 00:00:00,,Snake Plant,Office,16.39,62.86,157.37,0
2023-07-23 01:00:00,,Snake Plant,Office,14.93,53.66,319.42,0
2023-07-23 02:00:00,,Snake Plant,Office,15.58,52.07,371.23,0
2023-07-23 03:00:00,,Snake Plant,Office,14.84,50.53,479.17,0
2023-07-23 04:00:00,,Snake Plant,Office,15.11,46.94,432.72,0
2023-07-23 05:00:00,,Snake Plant,Office,16.59,43.63,690.71,0
2023-07-23 06:00:00,,Snake Plant,Office,17.87,49.12,782.76,0
2023-07-23 07:00:00,,Snake Plant,Office,18.58,36.83,997.23,0
2023-07-23 08:00:00,,Snake Plant,Office,20.46,37.38,1048.78,0
2023-07-23 09:00:00,,Snake Plant,Office,20.92,37.22,1181.1,0
2023-07-23 10:00:00,,Snake Plant,Office,22.56,32.62,1307.71,1
2023-07-23 11:00:00,,Snake Plant,Office,23.85,35.52,1373.19,0
2023-07-23 12:00:00,,Snake Plant,Office,23.39,30.16,1364.38,1
2023-07-23 13:00:00,,Snake Plant,Office,24.48,33.26,1348.4,1
2023-07-23 14:00:00,,Snake Plant,Office,26.14,26.15,1385.73,1
2023-07-23 15:00:00,,Snake Plant,Office,24.48,28.59,1337.73,1
2023-07-23 16:00:00,,Snake Plant,Office,24.93,32.9,1342.52,1
2023-07-23 17:00:00,,Snake Plant,Office,23.32,30.08,1072.29,1
2023-07-23 18:00:00,,Snake Plant,Office,22.49,34.63,1084.29,1
2023-07-23 19:00:00,,Snake Plant,Office,21.82,36.92,948.22,0
2023-07-23 20:00:00,,Snake Plant,Office,19.64,37.42,763.64,0
2023-07-23 21:00:00,,Snake Plant,Office,18.34,40.04,648.3,0
2023-07-23 22:00:00,,Snake Plant,Office,18.06,41.38,475.58,0
2023-07-23 23:00:00,,Snake Plant,Office,16.62,43.03,396.76,0
2023-07-24 00:00:00,,Snake Plant,Office,15.17,62.49,258.38,0
2023-07-24 01:00:00,,Snake Plant,Office,14.66,50.19,200.36,0
2023-07-24 02:00:00,,Snake Plant,Office,14.71,49.82,335.26,0
2023-07-24 03:00:00,,Snake Plant,Office,14.93,54.34,358.91,0
2023-07-24 04:00:00,,Snake Plant,Office,15.69,47.52,636.73,0
2023-07-24 05:00:00,,Snake Plant,Office,16.25,40.77,588.55,0
2023-07-24 06:00:00,,Snake Plant,Office,17.87,40.86,785.87,0
2023-07-24 07:00:00,,Snake Plant,Office,18.34,43.16,914.24,0
2023-07-24 08:00:00,,Snake Plant,Office,20.07,38.91,1146.58,0
2023-07-24 09:00:00,,Snake Plant,Office,20.47,,1267.31,0
2023-07-24 10:00:00,,Snake Plant,Office,22.74,33.63,1323.01,1
2023-07-24 11:00:00,,Snake Plant,Office,23.39,31.35,1290.72,1
2023-07-24 12:00:00,,Snake Plant,Office,23.78,30.57,1362.51,1
2023-07-24 13:00:00,,Snake Plant,Office,24.11,28.8,1418.1,1
2023-07-24 14:00:00,,Snake Plant,Office,25.54,29.97,1455.49,1
2023-07-24 15:00:00,,Snake Plant,Office,25.08,35.43,1331.21,0
2023-07-24 16:00:00,,Snake Plant,Office,24.22,32.18,1222.37,1
2023-07-24 17:00:00,,Snake Plant,Office,23.55,33.88,1166.01,1
2023-07-24 18:00:00,,Snake Plant,Office,22.87,33.18,1090.79,1
2023-07-24 19:00:00,,Snake Plant,Office,20.79,29.43,941.92,1
2023-07-24 20:00:00,,Snake Plant,Office,20.24,38.8,780.25,0
2023-07-24 21:00:00,,Snake Plant,Office,19.42,39.84,737.18,0
2023-07-24 22:00:00,,Snake Plant,Office,17.57,46.47,523.52,0
2023-07-24 23:00:00,,Snake Plant,Office,15.71,43.26,423.41,0
2023-07-25 00:00:00,,Snake Plant,Office,15.84,61.91,111.8,0
2023-07-25 01:00:00,,Snake Plant,Office,15.17,51.82,206.05,0
2023-07-25 02:00:00,,Snake Plant,Office,14.5,54.01,294.74,0
2023-07-25 03:00:00,,Snake Plant,Office,14.77,53.09,513.23,0
2023-07-25 04:00:00,,Snake Plant,Office,16.07,47.27,528.77,0
2023-07-25 05:00:00,,Snake Plant,Office,16.78,43.1,642.73,0
2023-07-25 06:00:00,,Snake Plant,Office,17.82,,835.76,0
2023-07-25 07:00:00,,Snake Plant,Office,18.69,42.08,913.46,0
2023-07-25 08:00:00,,Snake Plant,Office,19.47,34.26,1041.93,1
2023-07-25 09:00:00,,Snake Plant,Office,20.87,32.95,1165.37,1
2023-07-25 10:00:00,,Snake Plant,Office,22.48,36.99,1243.78,0
2023-07-25 11:00:00,,Snake Plant,Office,23.98,33.99,1366.41,1
2023-07-25 12:00:00,,Snake Plant,Office,24.77,34.28,1361.73,1
2023-07-25 13:00:00,,Snake Plant,Office,25.35,30.36,1393.55,1
